orf	med	prey	homo	ppi	interaction	D	M	R	type_para	remove_MatA	comp_list	n.study	n.HM	HM.Kim	HM.bg.kim	HM.bg.kim.S	HM.PCA	HM.bg.kim.S.PCA
YMR302C	10.975963553724	YMR302C	0	0	0	4.06293334499368	4.2668914601554	0.203958115161718	S	NA	NA	NA	NA	NA	NA	0	NA	0
YMR303C	11.5822853106245	YMR303C	0	0	0	1.85555124269322	3.44824419047413	1.5926929477809	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YMR305C	11.8997344929503	YMR305C	0	0	0	6.11043215228724	5.63441321072748	-0.47601894155976	wgd	NA	NA	NA	NA	0	0	0	NA	0
YMR306W	11.819102161299	YMR306W	0	0	0	4.85473875300095	5.65507700338248	0.800338250381537	ssd	NA	NA	NA	NA	0	0	0	0	0
YMR308C	10.4063659877487	YMR308C	0	0	0	6.96133392686155	6.80264560412882	-0.158688322732727	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(9864357)	2	0	1	1	1	NA	1
YMR310C	7.11298026361808	YMR310C	0	0	0	5.16828500779241	4.71360234453009	-0.454682663262316	wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YMR311C	10.7436894179113	YMR311C	0	0	0	6.81685566236649	7.10137693986754	0.284521277501057	S	NA	Affinity Capture-MS(11805837)	1	0	NA	0	0	NA	0
YMR312W	10.2428670023091	YMR312W	1	0	0	5.07975356407454	5.76398779374144	0.684234229666905	S	NA	Affinity Capture-Western(22343726)	1	1	0	1	1	NA	1
YMR313C	6.95905892551589	YMR313C	1	0	0	3.98553686153785	3.76755946281604	-0.21797739872181	ssd	NA	Affinity Capture-MS(22940862)	1	1	1	1	1	NA	1
YMR315W-A	6.98316259694414	YMR315W-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YMR317W	6.81205501788149	YMR317W	0	0	0	4.3907089519901	5.10688847516704	0.716179523176943	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YMR319C	8.89998859897485	YMR319C	0	0	0	3.14534649396722	3.94690861316987	0.80156211920265	S	NA	NA	NA	NA	0	0	0	NA	0
YMR321C	7.16293379028771	YMR321C	0	0	0	0	0	0	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YMR322C	10.2885221424067	YMR322C	1	0	0	0	0	0	ssd-successiv	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YMR323W	7.21391830172926	YMR323W	0	0	0	0	0	0	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL003C	7.0276412177506	YNL003C	0	0	0	6.14643731896414	6.8737639923685	0.727326673404363	ssd	NA	NA	NA	NA	0	0	0	NA	0
YNL004W	7.37702618376446	YNL004W	0	0	0	6.28637848203812	6.92673481573681	0.640356333698691	ssd_wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	0	0
YNL008C	11.6047364997033	YNL008C	0	0	0	6.02703458885998	6.55234632803289	0.525311739172908	wgd	NA	NA	NA	NA	0	0	0	0	0
YNL009W	11.8535350400549	YNL009W	0	0	0	1.94628544583841	3.60331181060005	1.65702636476163	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL010W	6.98756572846067	YNL010W	0	0	0	8.18400748181682	6.58965564030155	-1.59435184151527	S	NA	NA	NA	NA	0	0	0	NA	0
YNL011C	6.89374724984838	YNL011C	0	0	0	5.39332695601196	6.16947609315135	0.776149137139387	S	NA	NA	NA	NA	0	0	0	NA	0
YNL012W	11.0256116077831	YNL012W	0	0	0	3.25722489381545	4.41137878787219	1.15415389405674	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL018C	7.20217164579288	YNL018C	0	0	0	0	1.59833185333547	1.59833185333547	ssd	NA	NA	NA	NA	0	0	0	NA	0
YNL019C	6.935663868067	YNL019C	0	0	0	0	0	0	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL020C	7.06019994799449	YNL020C	0	0	0	5.80570002645171	5.98258294692259	0.176882920470879	ssd_wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL021W	7.08190344613968	YNL021W	4	0	0	4.9797418532182	4.82665525548407	-0.153086597734134	ssd-successiv	NA	Affinity Capture-MS(16554755);Co-crystal Structure(27665728);Reconstituted Complex(19573535);Reconstituted Complex(27665728);Two-hybrid(18719252)	5	4	0	1	1	NA	1
YNL022C	7.10327826986935	YNL022C	0	0	0	4.77598288085166	4.73784897437117	-0.0381339064804855	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL024C	6.91048834631062	YNL024C	0	0	0	3.28238939134922	2.20334839455088	-1.07904099679833	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL024C-A	7.08668241542452	YNL024C-A	0	0	0	3.77382757898069	2.98452737602896	-0.789300202951733	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL025C	9.65120678716442	YNL025C	0	0	0	2.05991244904677	4.10629806218386	2.04638561313709	ssd	NA	Two-hybrid(29438513)	1	0	0	0	0	NA	0
YNL027W	11.9877843239877	YNL027W	0	0	0	3.62627558304979	1.88912304772251	-1.73715253532728	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL029C	11.6650542841331	YNL029C	0	0	0	3.72481395704308	3.3399483165301	-0.384865640512983	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL030W	6.94017440407801	YNL030W	1	0	0	8.43665741403515	7.31867837373655	-1.1179790402986	ssd	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22199229);PCA(18467557)	3	1	0	1	1	NA	1
YNL031C	11.6144762640329	YNL031C	2	0	0	6.63872695785927	5.56763670836054	-1.07109024949874	ssd-successiv	NA	Affinity Capture-MS(22199229);PCA(18467557)	2	2	0	1	1	NA	1
YNL033W	6.96942222873309	YNL033W	0	0	0	0	0	0	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL034W	6.85604852554377	YNL034W	0	0	0	0.905324710538457	1.59833185333547	0.693007142797015	ssd	NA	NA	NA	NA	0	0	0	NA	0
YNL035C	6.76794142637563	YNL035C	0	0	0	3.39352877791515	1.57319029959131	-1.82033847832384	ssd-successiv	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YNL036W	8.87984008360548	YNL036W	1	0	0	6.03561291353759	8.64055947453472	2.60494656099713	S	NA	Co-crystal Structure(19852838)	1	1	0	1	1	NA	1
YNL037C	12.6828437053386	YNL037C	0	0	1	8.03351660848419	9.11419261240387	1.08067600391968	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	1	NA	1
YNL038W	11.5543667065142	YNL038W	0	0	0	4.56663861090493	5.02723811187913	0.460599500974194	S	NA	NA	NA	NA	0	0	0	NA	0
YNL039W	11.1526612802491	YNL039W	0	0	0	5.22442621762487	5.01938612357051	-0.205040094054359	S	NA	NA	NA	NA	0	0	0	NA	0
YNL040W	7.01369384702638	YNL040W	1	0	0	4.06142195950972	4.18882816241232	0.127406202902598	ssd-successiv	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YNL041C	13.1898878751496	YNL041C	1	1	1	6.00881179580586	6.29494233296117	0.286130537155312	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Affinity Capture-Western(15932880);Two-hybrid(15932880)	4	1	0	1	1	NA	1
YNL042W	11.9950240583054	YNL042W	0	0	0	3.28238939134922	5.50625282807353	2.22386343672431	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL042W-B	7.20316894654685	YNL042W-B	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL045W	7.15477370340584	YNL045W	0	0	0	6.05468353853159	5.148722645563	-0.905960892968589	ssd	NA	NA	NA	NA	0	0	0	NA	0
YNL046W	6.94208525955422	YNL046W	0	0	0	4.45622790420279	4.66316811470095	0.206940210498156	S	NA	NA	NA	NA	0	0	0	NA	0
YNL047C	12.2015698716824	YNL047C	0	0	0	4.20420333239365	3.15420566892879	-1.04999766346486	wgd	NA	NA	NA	NA	0	0	0	0	0
YNL048W	12.3812515958934	YNL048W	0	0	0	3.59617186214146	3.6841118008666	0.0879399387251358	ssd	NA	PCA(16093310)	1	0	0	0	0	NA	0
YNL049C	11.7081505306306	YNL049C	0	0	0	5.35590780320821	5.37504638407736	0.0191385808691464	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL050C	14.3318239519672	YNL050C	0	1	1	5.22691307505884	5.76398779374144	0.537074718682602	S	NA	NA	NA	NA	NA	NA	1	NA	1
YNL054W	6.82642248650099	YNL054W	0	0	0	4.17973396605741	3.47763847529061	-0.702095490766797	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YNL055C	7.06052389434346	YNL055C	0	0	0	12.2355685145249	12.7142626925049	0.478694177979907	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL056W	7.16468795563941	YNL056W	0	0	0	4.53525671090384	4.77415977910525	0.238903068201408	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL058C	7.14924610915135	YNL058C	0	0	0	5.97683559661126	7.03108636719571	1.05425077058445	ssd_wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL061W	7.02262386728913	YNL061W	0	0	0	4.3907089519901	3.71892051082171	-0.67178844116839	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)	2	0	0	0	0	NA	0
YNL062C	13.6723511463875	YNL062C	0	1	1	4.65863423044338	4.80946589463946	0.15083166419608	S	NA	Two-hybrid(9660829)	1	0	NA	0	1	NA	1
YNL063W	7.0176573049122	YNL063W	0	0	0	5.73015082384196	5.44581276463917	-0.284338059202795	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL064C	14.2132889905481	YNL064C	4	1	1	6.80653028925957	5.4789879786535	-1.32754231060606	ssd-successiv	NA	Affinity Capture-MS(22940862);Co-crystal Structure(15701512);PCA(18467557);Reconstituted Complex(18723025)	4	4	0	1	1	NA	1
YNL065W	10.9423109062621	YNL065W	0	0	0	4.80434789326392	5.40813099822553	0.603783104961616	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL066W	11.4787172787377	YNL066W	0	0	0	6.98535241896002	5.50625282807353	-1.47909959088649	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL067W-B	6.50840414384328	YNL067W-B	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL068C	10.8265880767449	YNL068C	0	0	0	3.15769374687077	3.44824419047413	0.290550443603361	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL070W	6.25735702706924	YNL070W	0	0	0	6.46212104809364	5.0638005968788	-1.39832045121484	S	NA	NA	NA	NA	0	0	0	NA	0
YNL071W	12.0965558978015	YNL071W	0	0	0	8.73811591016501	7.14230110588561	-1.5958148042794	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL072W	6.94835540786306	YNL072W	0	0	0	5.49933567266088	5.0638005968788	-0.435535075782081	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL073W	7.05841563794936	YNL073W	1	0	0	4.71786831273266	4.98397404598306	0.266105733250395	ssd-successiv	NA	Two-hybrid(17707817)	1	1	0	1	1	NA	1
YNL075W	11.7517920559933	YNL075W	0	0	0	5.73602302612673	4.73784897437117	-0.998174051755561	ssd	NA	Affinity Capture-MS(21724601)	1	0	NA	0	0	NA	0
YNL076W	12.5707022356806	YNL076W	0	0	1	4.34079011994344	4.66316811470095	0.322377994757507	ssd-successiv	NA	NA	NA	NA	0	0	1	NA	1
YNL077W	11.3946575661678	YNL077W	0	0	0	5.73817064279546	5.66035821483034	-0.0778124279651191	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL078W	11.176573412749	YNL078W	0	0	0	6.53389657477419	3.890378593532	-2.64351798124219	S	NA	Two-hybrid(10688190);Two-hybrid(11283351)	2	0	0	0	0	NA	0
YNL080C	7.12913578814143	YNL080C	0	0	0	5.55333899792529	5.31320230902662	-0.240136688898662	S	NA	NA	NA	NA	0	0	0	NA	0
YNL082W	10.5132141040736	YNL082W	0	0	0	4.81054078837042	5.56763670836054	0.757095919990115	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL083W	6.78853736001319	YNL083W	0	0	0	3.14676762284219	2.86978456555895	-0.276983057283237	ssd-successiv	NA	PCA(16093310)	1	0	0	0	0	NA	0
YNL085W	11.7031531796666	YNL085W	0	0	0	5.25170015947594	3.44824419047413	-1.80345596900181	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL086W	7.13660640492717	YNL086W	0	0	0	4.06293334499368	4.88978988833676	0.826856543343083	S	NA	Two-hybrid(10688190);Two-hybrid(11283351);Two-hybrid(22875988)	3	0	0	0	0	NA	0
YNL087W	10.0448791084448	YNL087W	0	0	0	4.53088227966591	5.98172253093867	1.45084025127277	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL088W	11.8137491306148	YNL088W	4	0	0	6.65596141021541	7.8771982288686	1.22123681865319	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Co-crystal Structure(10201398);Co-crystal Structure(18097402);Reconstituted Complex(7893659);Reconstituted Complex(7935413);Reconstituted Complex(9115283)	7	5	0	1	1	NA	1
YNL090W	10.5623746192696	YNL090W	0	0	0	4.88393844790833	4.66307131265128	-0.220867135257047	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL092W	6.3465256476985	YNL092W	1	0	0	4.20420333239365	5.23069873930361	1.02649540690996	S	NA	Biochemical Activity(24651469);Two-hybrid(11283351)	2	1	0	1	1	NA	1
YNL093W	11.285955925665	YNL093W	1	0	0	3.02405544462416	1.010042193189	-2.01401325143517	wgd	NA	Affinity Capture-MS(11805837);Two-hybrid(22157956)	2	1	0	1	1	0	1
YNL094W	6.77139503077745	YNL094W	0	0	0	4.43896479931164	4.24999895061544	-0.188965848696199	S	NA	Two-hybrid(11489916)	1	0	0	0	0	NA	0
YNL097C-B	7.02920729483669	YNL097C-B	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL098C	9.66314232076383	YNL098C	1	0	0	6.74391883166022	5.96099583247833	-0.782922999181888	wgd	NA	Reconstituted Complex(9228053)	1	1	0	1	1	0	1
YNL100W	6.5493450483368	YNL100W	0	0	0	5.99669379538315	5.77452880066223	-0.222164994720923	S	NA	NA	NA	NA	0	0	0	NA	0
YNL101W	11.2498891315301	YNL101W	0	0	0	6.18156375768921	6.57438614275869	0.392822385069482	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL103W	11.9038462790981	YNL103W	2	0	0	4.39767976632401	5.11209540839529	0.714415642071285	S	NA	FRET(23661758);Two-hybrid(11087867)	2	2	0	1	1	NA	1
YNL106C	13.2577321719013	YNL106C	0	1	1	5.03104665580301	5.40898352943074	0.377936873627725	wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	1	NA	1
YNL108C	11.7563924105838	YNL108C	0	0	0	5.20130451275499	3.56874962452115	-1.63255488823384	wgd	NA	NA	NA	NA	NA	NA	0	NA	0
YNL110C	14.3152904127341	YNL110C	2	1	1	6.53789551218224	5.4789879786535	-1.05890753352874	ssd-successiv	NA	Two-hybrid(24129494);Two-hybrid(25877921)	2	2	1	1	1	NA	1
YNL111C	11.427892674222	YNL111C	1	0	0	4.61883182435018	4.18882816241232	-0.430003661937862	ssd-successiv	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YNL116W	13.8122905683533	YNL116W	2	1	1	4.32319710823933	4.56800777581335	0.244810667574019	wgd	NA	Affinity Capture-MS(11805837);Biochemical Activity(18202552);Biochemical Activity(23442799)	3	2	0	1	1	NA	1
YNL119W	6.53119174593817	YNL119W	0	0	0	5.01911475506972	5.75970446502809	0.74058970995837	ssd-successiv	NA	Affinity Capture-MS(19145231);Two-hybrid(19145231)	2	0	0	0	0	NA	0
YNL123W	6.49185309632967	YNL123W	0	0	0	6.32625329678273	6.17237149998653	-0.1538817967962	S	NA	NA	NA	NA	0	0	0	NA	0
YNL124W	11.5040891422232	YNL124W	1	0	0	3.45789892494697	3.98341320676268	0.525514281815713	S	NA	Two-hybrid(11283351);Two-hybrid(18719252)	2	1	0	1	1	NA	1
YNL125C	10.3243578416179	YNL125C	0	0	0	4.69881855011494	4.55668690709663	-0.142131643018304	ssd-successiv	NA	PCA(16093310)	1	0	0	0	0	NA	0
YNL126W	7.19484927616759	YNL126W	0	0	0	5.58916723357045	6.01969746716368	0.430530233593235	S	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(9384578);FRET(17978090);Two-hybrid(17634282);Two-hybrid(9693376)	5	0	0	0	0	NA	0
YNL127W	10.729191791145	YNL127W	0	0	0	3.59617186214146	4.77415977910525	1.17798791696379	S	NA	Two-hybrid(10688190)	1	0	0	0	0	NA	0
YNL128W	10.5583223725999	YNL128W	0	0	0	3.93198555641425	2.82452144381635	-1.10746411259789	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL129W	11.1904772824736	YNL129W	0	0	0	4.39767976632401	4.4425454561053	0.0448656897812949	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL130C-A	7.36161715044669	YNL130C-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL131W	6.88222848180995	YNL131W	1	0	0	4.06293334499368	2.57022974934768	-1.492703595646	S	NA	Affinity Capture-Western(8754801);PCA(16093310)	2	1	0	1	1	NA	1
YNL136W	11.5921312290311	YNL136W	0	0	0	7.10910977949094	7.94474133918457	0.835631559693631	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL138W	15.5147801735436	YNL138W	4	1	1	7.53969390518447	6.30445445726626	-1.2352394479182	S	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(8663401);PCA(18467557);PCA(22615397);Reconstituted Complex(19201756);Reconstituted Complex(23135996);Two-hybrid(11489916);Two-hybrid(8663401)	8	7	0	1	1	NA	1
YNL138W-A	11.2136990095598	YNL138W-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL139C	11.9524723667167	YNL139C	2	0	0	5.09477233512521	5.95041942141033	0.855647086285127	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(24244187);Affinity Capture-Western(11979277)	4	2	0	1	1	NA	1
YNL141W	11.2291403447747	YNL141W	1	0	0	7.30283081345382	5.1527229088374	-2.15010790461642	S	NA	Affinity Capture-MS(14759368)	1	1	0	1	1	NA	1
YNL144C	7.09556817271909	YNL144C	0	0	0	5.6655917418983	5.2681611300012	-0.397430611897099	wgd	NA	NA	NA	NA	NA	NA	0	NA	0
YNL145W	10.8085444818046	YNL145W	0	0	0	NA	NA	NA	ssd	NA	NA	NA	NA	0	0	0	0	0
YNL146C-A	6.95910552268786	YNL146C-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YNL146W	7.06060485820464	YNL146W	0	0	0	1.37005265571591	0	-1.37005265571591	S	NA	NA	NA	NA	0	0	0	NA	0
YNL149C	6.84412515456659	YNL149C	0	0	0	5.50380984044215	4.88978988833676	-0.614019952105386	S	NA	NA	NA	NA	0	0	0	NA	0
YNL151C	6.65707917992663	YNL151C	0	0	0	5.1966306482054	4.07081005259229	-1.12582059561311	S	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YNL152W	6.99380965596216	YNL152W	0	0	0	5.30474465771863	5.18938180096141	-0.11536285675722	S	NA	PCA(22623719)	1	0	0	0	0	NA	0
YNL154C	7.31706518654666	YNL154C	1	0	0	4.39767976632401	4.17998868478701	-0.217691081537	wgd	NA	Affinity Capture-MS(11805837);Biochemical Activity(26700316)	2	1	0	1	1	1	1
YNL155W	6.93652977383073	YNL155W	1	0	0	5.49933567266088	5.4118532961783	-0.0874823764825816	ssd-successiv	NA	Affinity Capture-MS(24121501);Affinity Capture-Western(24121501)	2	1	0	1	1	NA	1
YNL157W	6.51937377810866	YNL157W	0	0	0	6.16410643616891	6.9505850568345	0.786478620665591	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL159C	12.0309574981782	YNL159C	1	0	0	4.8492286825729	5.54313702099089	0.693908338417998	S	NA	Two-hybrid(11283351)	1	1	0	1	1	NA	1
YNL162W-A	6.97070723547145	YNL162W-A	0	0	0	0	0.991179141210652	0.991179141210652	S	NA	NA	NA	NA	0	0	0	NA	0
YNL164C	11.4347199222294	YNL164C	0	0	0	3.45789892494697	3.79092839084601	0.333029465899043	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YNL166C	14.3375445691947	YNL166C	2	1	1	5.332117131094	5.34144143267256	0.00932430157856068	S	NA	PCA(18467557);Reconstituted Complex(27806918)	2	2	0	1	1	NA	1
YNL167C	12.2290131525977	YNL167C	1	0	0	4.76495118550817	5.91333225343298	1.14838106792482	ssd-successiv	NA	Affinity Capture-Western(11500510)	1	1	0	1	1	NA	1
YNL168C	6.99033756616118	YNL168C	0	0	0	5.6707723681197	4.89935450584039	-0.771417862279314	S	NA	NA	NA	NA	0	0	0	NA	0
YNL169C	6.75265767806812	YNL169C	1	0	0	5.05743727487273	5.95041942141033	0.892982146537602	ssd-successiv	NA	Affinity Capture-Western(22984266);Affinity Capture-Western(28606933)	2	2	0	1	1	NA	1
YNL173C	11.6706772221644	YNL173C	0	0	0	5.64757067167755	3.56874962452115	-2.0788210471564	wgd	NA	NA	NA	NA	NA	NA	0	NA	0
YNL176C	7.03623380412093	YNL176C	0	0	0	5.16665921410843	3.94690861316987	-1.21975060093856	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL180C	10.4824136682819	YNL180C	0	0	0	4.91893477409804	5.89696928962066	0.97803451552262	ssd-successiv	NA	Affinity Capture-MS(11805837)	1	0	1	1	1	NA	1
YNL183C	12.2651119819803	YNL183C	2	0	0	6.83902737791818	7.61235987145991	0.773332493541735	wgd	NA	Biochemical Activity(18621925);Biochemical Activity(18980262)	2	2	0	1	1	NA	1
YNL188W	6.39964081076096	YNL188W	0	0	0	5.5627675001856	5.4789879786535	-0.0837795215320956	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL189W	7.31734881314586	YNL189W	1	0	0	6.82798411231522	5.87497888938537	-0.953005222929855	ssd	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Two-hybrid(18719252)	4	1	1	1	1	NA	1
YNL190W	13.2543631481448	YNL190W	0	1	1	2.19132892022508	0	-2.19132892022508	ssd-successiv	NA	NA	NA	NA	NA	NA	1	NA	1
YNL191W	7.01481616402207	YNL191W	0	0	0	4.56663861090493	3.01752288530373	-1.5491157256012	ssd	NA	Affinity Capture-Western(17179087)	1	0	0	0	0	NA	0
YNL192W	12.4501700886368	YNL192W	0	0	0	6.46212104809364	6.45823762242782	-0.00388342566581112	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL193W	6.91866613432359	YNL193W	0	0	0	5.09933308089823	6.06410250254579	0.964769421647559	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL195C	6.68643253005629	YNL195C	0	0	0	2.9970629313155	4.23117124963608	1.23410831832058	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL204C	12.1600495522018	YNL204C	0	0	0	4.51248606786198	3.32389747153499	-1.18858859632699	wgd	NA	NA	NA	NA	0	0	0	NA	0
YNL206C	11.3177647448109	YNL206C	3	0	0	6.3140964862443	5.60455767668695	-0.70953880955735	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(22337870);Reconstituted Complex(22307274);Reconstituted Complex(22337870)	4	3	0	1	1	NA	1
YNL207W	10.3539963263774	YNL207W	0	0	0	5.84204102661434	4.4425454561053	-1.39949557050904	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL208W	6.7990262500808	YNL208W	0	0	0	10.7335068731442	10.7759147535717	0.0424078804274739	S	NA	NA	NA	NA	0	0	0	NA	0
YNL210W	10.6334930401875	YNL210W	0	0	0	4.17973396605741	4.87730254099799	0.697568574940585	S	NA	NA	NA	NA	0	0	0	NA	0
YNL211C	6.90377808842946	YNL211C	0	0	0	2.52466801633163	4.34093962755357	1.81627161122194	S	NA	NA	NA	NA	0	0	0	NA	0
YNL213C	11.5528052963128	YNL213C	0	0	0	4.39767976632401	3.71892051082171	-0.678759255502304	S	NA	NA	NA	NA	0	0	0	NA	0
YNL214W	14.0305916427772	YNL214W	1	1	1	2.52466801633163	2.67991917497906	0.155251158647434	S	NA	PCA(22615397)	1	1	0	1	1	NA	1
YNL216W	6.6730490752749	YNL216W	0	0	0	5.73015082384196	5.07029056860067	-0.659860255241294	S	NA	Two-hybrid(11689698);Two-hybrid(7958893)	2	0	NA	0	0	NA	0
YNL217W	7.13332007796542	YNL217W	0	0	0	5.69019357782486	5.60455767668695	-0.0856359011379046	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL218W	11.1815262336959	YNL218W	1	0	0	5.23513730280334	2.86978456555895	-2.36535273724438	ssd-successiv	NA	Two-hybrid(10688190)	1	1	0	1	1	NA	1
YNL219C	12.2727990037922	YNL219C	0	0	0	5.05743727487273	2.57022974934768	-2.48720752552505	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL221C	6.83621267098575	YNL221C	1	0	0	5.3808229380965	5.24625605657646	-0.134566881520039	ssd-successiv	NA	Affinity Capture-Western(17881380);Two-hybrid(11880623)	2	1	0	1	1	NA	1
YNL223W	11.3478490627623	YNL223W	0	0	0	4.07450543636363	4.10629806218386	0.0317926258202315	S	NA	NA	NA	NA	0	0	0	NA	0
YNL224C	7.27311565213038	YNL224C	0	0	0	4.1217945774892	3.44824419047413	-0.673550387015073	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL225C	12.398750816323	YNL225C	2	0	0	5.48053334014964	6.16947609315135	0.688942753001705	wgd	NA	Co-crystal Structure(21454609);FRET(15872084);FRET(20826607);FRET(28814505);Two-hybrid(10339566);Two-hybrid(22875988);Two-hybrid(28814505)	7	3	0	1	1	0	1
YNL227C	12.0952095549763	YNL227C	0	0	0	5.58916723357045	5.91333225343298	0.324165019862535	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YNL232W	11.3548054974447	YNL232W	0	0	0	6.92567904773986	6.74773648317059	-0.177942564569266	S	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(16829593);Affinity Capture-Western(19707589)	3	0	0	0	0	NA	0
YNL234W	11.9960103405789	YNL234W	0	0	0	3.40634890627492	3.32389747153499	-0.0824514347399359	S	NA	NA	NA	NA	0	0	0	NA	0
YNL236W	7.14942508136922	YNL236W	0	0	0	5.85929623279848	5.37707514934418	-0.482221083454293	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YNL237W	6.79318534755698	YNL237W	1	0	0	3.59617186214146	1.57319029959131	-2.02298156255015	ssd-successiv	NA	PCA(16093310)	1	1	0	1	1	NA	1
YNL238W	14.7721684647088	YNL238W	0	1	1	4.2890745637073	3.15420566892879	-1.13486889477851	ssd-successiv	NA	PCA(16093310);PCA(18467557)	2	0	0	0	1	NA	1
YNL239W	11.6636583116784	YNL239W	0	0	0	6.74391883166022	7.11170950349243	0.367790671832211	S	NA	NA	NA	NA	0	0	0	NA	0
YNL240C	7.11049142554089	YNL240C	0	0	0	4.8492286825729	5.02723811187913	0.178009429306234	S	NA	NA	NA	NA	0	0	0	NA	0
