P1	sseqid_PDB	sseqid_chain	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	rank	P2
ENSP00000340989.4	4fl5	A	100	231	0	0	1	231	6	236	9e-170	474	26	ENSP00000379287.2,ENSP00000379286.3,ENSP00000309503.3,ENSP00000428860.1,ENSP00000430072.1,ENSP00000429623.1,ENSP00000428775.1,ENSP00000379283.2,ENSP00000379278.2,ENSP00000379281.3,ENSP00000395114.2,ENSP00000430058.1,ENSP00000429041.1,ENSP00000416551.1,ENSP00000394880.1,ENSP00000428381.1,ENSP00000430219.1,ENSP00000379288.2,ENSP00000398599.1
ENSP00000340989.4	4fl5	B	100	231	0	0	1	231	6	236	9e-170	474	25	ENSP00000379287.2,ENSP00000379286.3,ENSP00000309503.3,ENSP00000428860.1,ENSP00000430072.1,ENSP00000429623.1,ENSP00000428775.1,ENSP00000379283.2,ENSP00000379278.2,ENSP00000379281.3,ENSP00000395114.2,ENSP00000430058.1,ENSP00000429041.1,ENSP00000416551.1,ENSP00000394880.1,ENSP00000428381.1,ENSP00000430219.1,ENSP00000379288.2,ENSP00000398599.1
ENSP00000465676.1	4fo9	A	100	342	0	0	147	488	19	360	0	707	1	ENSP00000262971.1
ENSP00000465676.1	4fo9	A	100	342	0	0	147	488	19	360	0	707	1	ENSP00000249636.6,ENSP00000456721.1,ENSP00000457698.1,ENSP00000438574.1,ENSP00000456558.1
ENSP00000385269.1	4fxv	A	100	80	0	0	20	99	20	99	7e-49	164	12	ENSP00000369453.4,ENSP00000223951.5,ENSP00000369460.1,ENSP00000391757.1,ENSP00000412602.1,ENSP00000380479.2,ENSP00000440998.1
ENSP00000385269.1	4fxv	A	100	80	0	0	20	99	20	99	7e-49	164	12	ENSP00000498319.1,ENSP00000498680.1,ENSP00000399939.2,ENSP00000360892.1,ENSP00000498865.1,ENSP00000349594.5,ENSP00000498979.1,ENSP00000498250.1,ENSP00000360889.1,ENSP00000360888.4,ENSP00000498618.1,ENSP00000360884.1,ENSP00000498318.1,ENSP00000498893.1,ENSP00000360886.1,ENSP00000498523.1
ENSP00000385269.1	4fxv	B	100	80	0	0	20	99	20	99	7e-49	164	11	ENSP00000369453.4,ENSP00000223951.5,ENSP00000369460.1,ENSP00000391757.1,ENSP00000412602.1,ENSP00000380479.2,ENSP00000440998.1
ENSP00000385269.1	4fxv	B	100	80	0	0	20	99	20	99	7e-49	164	11	ENSP00000498319.1,ENSP00000498680.1,ENSP00000399939.2,ENSP00000360892.1,ENSP00000498865.1,ENSP00000349594.5,ENSP00000498979.1,ENSP00000498250.1,ENSP00000360889.1,ENSP00000360888.4,ENSP00000498618.1,ENSP00000360884.1,ENSP00000498318.1,ENSP00000498893.1,ENSP00000360886.1,ENSP00000498523.1
ENSP00000385269.1	4fxv	C	100	80	0	0	20	99	20	99	7e-49	164	10	ENSP00000369453.4,ENSP00000223951.5,ENSP00000369460.1,ENSP00000391757.1,ENSP00000412602.1,ENSP00000380479.2,ENSP00000440998.1
ENSP00000385269.1	4fxv	C	100	80	0	0	20	99	20	99	7e-49	164	10	ENSP00000498319.1,ENSP00000498680.1,ENSP00000399939.2,ENSP00000360892.1,ENSP00000498865.1,ENSP00000349594.5,ENSP00000498979.1,ENSP00000498250.1,ENSP00000360889.1,ENSP00000360888.4,ENSP00000498618.1,ENSP00000360884.1,ENSP00000498318.1,ENSP00000498893.1,ENSP00000360886.1,ENSP00000498523.1
ENSP00000385269.1	4fxv	D	100	80	0	0	20	99	20	99	7e-49	164	9	ENSP00000369453.4,ENSP00000223951.5,ENSP00000369460.1,ENSP00000391757.1,ENSP00000412602.1,ENSP00000380479.2,ENSP00000440998.1
ENSP00000385269.1	4fxv	D	100	80	0	0	20	99	20	99	7e-49	164	9	ENSP00000498319.1,ENSP00000498680.1,ENSP00000399939.2,ENSP00000360892.1,ENSP00000498865.1,ENSP00000349594.5,ENSP00000498979.1,ENSP00000498250.1,ENSP00000360889.1,ENSP00000360888.4,ENSP00000498618.1,ENSP00000360884.1,ENSP00000498318.1,ENSP00000498893.1,ENSP00000360886.1,ENSP00000498523.1
ENSP00000364907.4	4fyn	A	100	280	0	0	356	635	4	283	0	586	45	ENSP00000264972.5,ENSP00000400475.2
ENSP00000364907.4	4fyo	A	100	280	0	0	356	635	4	283	0	586	44	ENSP00000264972.5,ENSP00000400475.2
ENSP00000364907.4	4fz6	A	100	280	0	0	356	635	4	283	0	586	43	ENSP00000264972.5,ENSP00000400475.2
ENSP00000364907.4	4fz7	A	100	280	0	0	356	635	4	283	0	586	42	ENSP00000264972.5,ENSP00000400475.2
ENSP00000353904.2	4g16	A	100	329	0	0	34	362	2	330	0	689	4	ENSP00000305777.7,ENSP00000475724.1,ENSP00000476088.2,ENSP00000489165.1,ENSP00000489233.1,ENSP00000489116.1,ENSP00000475325.1,ENSP00000489050.1,ENSP00000489310.1,ENSP00000488990.1,ENSP00000475686.2,ENSP00000489172.1,ENSP00000489090.1,ENSP00000489008.1,ENSP00000489277.1,ENSP00000489534.1,ENSP00000489046.1
ENSP00000353904.2	4g16	A	100	329	0	0	34	362	2	330	0	689	4	ENSP00000255641.7,ENSP00000467214.2,ENSP00000465106.1,ENSP00000468637.1,ENSP00000480929.1,ENSP00000480185.1,ENSP00000482716.1,ENSP00000480052.1
ENSP00000353904.2	4g17	A	100	329	0	0	34	362	2	330	0	689	3	ENSP00000305777.7,ENSP00000475724.1,ENSP00000476088.2,ENSP00000489165.1,ENSP00000489233.1,ENSP00000489116.1,ENSP00000475325.1,ENSP00000489050.1,ENSP00000489310.1,ENSP00000488990.1,ENSP00000475686.2,ENSP00000489172.1,ENSP00000489090.1,ENSP00000489008.1,ENSP00000489277.1,ENSP00000489534.1,ENSP00000489046.1
ENSP00000353904.2	4g17	A	100	329	0	0	34	362	2	330	0	689	3	ENSP00000255641.7,ENSP00000467214.2,ENSP00000465106.1,ENSP00000468637.1,ENSP00000480929.1,ENSP00000480185.1,ENSP00000482716.1,ENSP00000480052.1
ENSP00000385510.1	4g5s	E	100	24	0	0	594	617	1	24	3e-09	57.4	11	ENSP00000479405.1,ENSP00000392828.1,ENSP00000346797.4,ENSP00000376673.1,ENSP00000291775.3,ENSP00000390705.1
ENSP00000385510.1	4g5s	F	100	24	0	0	594	617	1	24	3e-09	57.4	8	ENSP00000479405.1,ENSP00000392828.1,ENSP00000346797.4,ENSP00000376673.1,ENSP00000291775.3,ENSP00000390705.1
ENSP00000385510.1	4g5s	G	100	24	0	0	594	617	1	24	3e-09	57.4	10	ENSP00000479405.1,ENSP00000392828.1,ENSP00000346797.4,ENSP00000376673.1,ENSP00000291775.3,ENSP00000390705.1
ENSP00000385510.1	4g5s	Z	100	24	0	0	594	617	1	24	3e-09	57.4	9	ENSP00000479405.1,ENSP00000392828.1,ENSP00000346797.4,ENSP00000376673.1,ENSP00000291775.3,ENSP00000390705.1
ENSP00000367545.4	4g82	A	100	198	0	0	115	312	13	210	5e-143	421	14	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4g82	A	100	198	0	0	115	312	13	210	5e-143	421	14	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4g82	B	100	198	0	0	115	312	13	210	5e-143	421	13	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4g82	B	100	198	0	0	115	312	13	210	5e-143	421	13	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4g83	A	100	198	0	0	115	312	13	210	5e-143	421	12	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4g83	A	100	198	0	0	115	312	13	210	5e-143	421	12	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4g83	B	100	198	0	0	115	312	13	210	5e-143	421	11	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4g83	B	100	198	0	0	115	312	13	210	5e-143	421	11	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000418753.1	4geh	B	100	89	0	0	347	435	3	91	7e-55	182	2	ENSP00000442539.2,ENSP00000365737.4,ENSP00000365730.3,ENSP00000402810.1,ENSP00000402764.1,ENSP00000380651.3
ENSP00000418753.1	4geh	D	100	89	0	0	347	435	3	91	7e-55	182	1	ENSP00000442539.2,ENSP00000365737.4,ENSP00000365730.3,ENSP00000402810.1,ENSP00000402764.1,ENSP00000380651.3
ENSP00000364907.4	4gfg	A	100	280	0	0	356	635	4	283	0	586	41	ENSP00000264972.5,ENSP00000400475.2
ENSP00000317272.6	4gg5	A	100	309	0	0	1056	1364	11	319	0	648	13	ENSP00000296474.3,ENSP00000407926.2,ENSP00000341325.4,ENSP00000393294.1,ENSP00000414792.1,ENSP00000482642.1,ENSP00000481084.1,ENSP00000482827.1
ENSP00000317272.6	4gg7	A	100	309	0	0	1056	1364	11	319	0	648	12	ENSP00000296474.3,ENSP00000407926.2,ENSP00000341325.4,ENSP00000393294.1,ENSP00000414792.1,ENSP00000482642.1,ENSP00000481084.1,ENSP00000482827.1
ENSP00000308450.5	4gga	A	100	419	0	0	81	499	2	420	0	865	8	ENSP00000296733.1,ENSP00000370781.2,ENSP00000315720.6,ENSP00000426776.1,ENSP00000423919.1
ENSP00000308450.5	4ggc	A	100	317	0	0	161	477	2	318	0	659	10	ENSP00000296733.1,ENSP00000370781.2,ENSP00000315720.6,ENSP00000426776.1,ENSP00000423919.1
ENSP00000308450.5	4ggd	A	100	429	0	0	71	499	3	431	0	887	7	ENSP00000296733.1,ENSP00000370781.2,ENSP00000315720.6,ENSP00000426776.1,ENSP00000423919.1
ENSP00000308450.5	4ggd	B	100	429	0	0	71	499	3	431	0	887	6	ENSP00000296733.1,ENSP00000370781.2,ENSP00000315720.6,ENSP00000426776.1,ENSP00000423919.1
ENSP00000454207.1	4ghu	A	100	192	0	0	377	568	1	192	9e-141	412	9	ENSP00000261464.5,ENSP00000355971.3,ENSP00000336825.2
ENSP00000325296.3	4gif	A	100	45	0	0	699	743	1	45	3e-21	92.8	1	ENSP00000237596.2,ENSP00000427131.1,ENSP00000425289.1
ENSP00000496569.1	4grb	A	100	333	0	0	1	333	1	333	0	696	64	ENSP00000262506.3,ENSP00000456606.2,ENSP00000457911.1,ENSP00000454874.1
ENSP00000364860.3	4gt4	A	100	302	0	0	452	753	7	308	0	638	2	ENSP00000360121.1,ENSP00000360120.1,ENSP00000441637.2
ENSP00000364860.3	4gt4	B	100	302	0	0	452	753	7	308	0	638	1	ENSP00000360121.1,ENSP00000360120.1,ENSP00000441637.2
ENSP00000429082.1	4gu6	A	100	279	0	0	455	733	4	282	0	591	8	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	4gu6	B	100	279	0	0	455	733	4	282	0	591	7	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	4gu9	A	100	277	0	0	454	730	3	279	0	587	17	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	4gu9	B	100	277	0	0	454	730	3	279	0	587	16	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000496569.1	4gub	A	100	333	0	0	1	333	1	333	0	696	63	ENSP00000262506.3,ENSP00000456606.2,ENSP00000457911.1,ENSP00000454874.1
ENSP00000368884.3	4gue	A	100	301	0	0	46	346	5	305	0	621	7	ENSP00000265678.4,ENSP00000422435.1,ENSP00000427015.1,ENSP00000422484.1,ENSP00000386050.3,ENSP00000422197.1,ENSP00000427605.1,ENSP00000423114.1,ENSP00000425148.1,ENSP00000425458.1
ENSP00000367545.4	4guo	A	100	198	0	0	115	312	13	210	5e-143	421	10	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	A	100	198	0	0	115	312	13	210	5e-143	421	10	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	B	100	198	0	0	115	312	13	210	5e-143	421	9	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	B	100	198	0	0	115	312	13	210	5e-143	421	9	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	C	100	198	0	0	115	312	13	210	5e-143	421	8	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	C	100	198	0	0	115	312	13	210	5e-143	421	8	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	D	100	198	0	0	115	312	13	210	5e-143	421	7	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	D	100	198	0	0	115	312	13	210	5e-143	421	7	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	I	100	198	0	0	115	312	13	210	5e-143	421	6	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	I	100	198	0	0	115	312	13	210	5e-143	421	6	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	J	100	198	0	0	115	312	13	210	5e-143	421	5	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	J	100	198	0	0	115	312	13	210	5e-143	421	5	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	K	100	198	0	0	115	312	13	210	5e-143	421	4	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	K	100	198	0	0	115	312	13	210	5e-143	421	4	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000367545.4	4guo	L	100	198	0	0	115	312	13	210	5e-143	421	3	ENSP00000410739.2,ENSP00000488924.1,ENSP00000352610.4,ENSP00000484409.1,ENSP00000478499.1,ENSP00000481179.1,ENSP00000484375.1,ENSP00000481401.1,ENSP00000477531.1,ENSP00000478219.1,ENSP00000269305.4,ENSP00000481638.1,ENSP00000398846.2,ENSP00000391127.2,ENSP00000482222.1,ENSP00000480868.1,ENSP00000391478.2,ENSP00000482537.1,ENSP00000458393.1,ENSP00000425104.1,ENSP00000423862.1,ENSP00000424104.1,ENSP00000473895.1,ENSP00000426252.1,ENSP00000482258.1,ENSP00000482903.1
ENSP00000367545.4	4guo	L	100	198	0	0	115	312	13	210	5e-143	421	3	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000308741.4	4h10	B	100	61	0	0	29	89	2	62	6e-30	118	1	ENSP00000338283.5,ENSP00000397595.2,ENSP00000388528.1,ENSP00000395265.1,ENSP00000392125.1,ENSP00000393396.1
ENSP00000493048.1	4h36	A	100	356	0	0	45	400	1	356	0	749	45	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	4h36	A	100	356	0	0	45	400	1	356	0	749	45	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000493048.1	4h39	A	100	356	0	0	45	400	1	356	0	749	44	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	4h39	A	100	356	0	0	45	400	1	356	0	749	44	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000493048.1	4h3b	A	100	356	0	0	45	400	1	356	0	749	43	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	4h3b	A	100	356	0	0	45	400	1	356	0	749	43	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000493048.1	4h3b	C	100	356	0	0	45	400	1	356	0	749	42	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	4h3b	C	100	356	0	0	45	400	1	356	0	749	42	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000383960.3	4h4b	A	100	536	0	0	1	536	20	555	0	1116	5	ENSP00000330247.4
ENSP00000353904.2	4hgl	A	100	329	0	0	34	362	2	330	0	689	2	ENSP00000305777.7,ENSP00000475724.1,ENSP00000476088.2,ENSP00000489165.1,ENSP00000489233.1,ENSP00000489116.1,ENSP00000475325.1,ENSP00000489050.1,ENSP00000489310.1,ENSP00000488990.1,ENSP00000475686.2,ENSP00000489172.1,ENSP00000489090.1,ENSP00000489008.1,ENSP00000489277.1,ENSP00000489534.1,ENSP00000489046.1
ENSP00000353904.2	4hgl	A	100	329	0	0	34	362	2	330	0	689	2	ENSP00000255641.7,ENSP00000467214.2,ENSP00000465106.1,ENSP00000468637.1,ENSP00000480929.1,ENSP00000480185.1,ENSP00000482716.1,ENSP00000480052.1
ENSP00000353904.2	4hgs	A	100	329	0	0	34	362	2	330	0	689	1	ENSP00000305777.7,ENSP00000475724.1,ENSP00000476088.2,ENSP00000489165.1,ENSP00000489233.1,ENSP00000489116.1,ENSP00000475325.1,ENSP00000489050.1,ENSP00000489310.1,ENSP00000488990.1,ENSP00000475686.2,ENSP00000489172.1,ENSP00000489090.1,ENSP00000489008.1,ENSP00000489277.1,ENSP00000489534.1,ENSP00000489046.1
ENSP00000353904.2	4hgs	A	100	329	0	0	34	362	2	330	0	689	1	ENSP00000255641.7,ENSP00000467214.2,ENSP00000465106.1,ENSP00000468637.1,ENSP00000480929.1,ENSP00000480185.1,ENSP00000482716.1,ENSP00000480052.1
ENSP00000381531.5	4hgt	A	100	294	0	0	1	294	3	296	0	620	33	ENSP00000352929.3,ENSP00000400494.1,ENSP00000403610.1,ENSP00000384074.1,ENSP00000412194.1,ENSP00000407235.2,ENSP00000384426.3,ENSP00000397460.1,ENSP00000403057.1,ENSP00000412335.1,ENSP00000380044.1
ENSP00000381531.5	4hgt	B	100	294	0	0	1	294	3	296	0	620	32	ENSP00000352929.3,ENSP00000400494.1,ENSP00000403610.1,ENSP00000384074.1,ENSP00000412194.1,ENSP00000407235.2,ENSP00000384426.3,ENSP00000397460.1,ENSP00000403057.1,ENSP00000412335.1,ENSP00000380044.1
